name,url,salary,id
Middle/Senior Python разработчик в Data Quality (Big Data),https://hh.ru/vacancy/77142106,,77142106
DevOps-инженер,https://hh.ru/vacancy/78073545,272000,78073545
Backend Python + Golang разработчик,https://hh.ru/vacancy/78156745,,78156745
DevOps-инженер,https://hh.ru/vacancy/78106135,,78106135
Python разработчик в команду Data Quality (Usage),https://hh.ru/vacancy/78105329,,78105329
ML Engineer (Computer Vision),https://hh.ru/vacancy/77128896,,77128896
Senior Backend Python Developer платформа анализа и синтеза речи (MTS AI),https://hh.ru/vacancy/74252840,,74252840
Senior Python Developer (remote),https://hh.ru/vacancy/78022443,3500,78022443
Senior Python-разработчик в Цифровые поверхности Салют (Layer),https://hh.ru/vacancy/76961537,,76961537
Data Engineer,https://hh.ru/vacancy/73888449,,73888449
"Python Developer (Заказная разработка, проект ""Маркетинг БКП"", срочный трудовой договор) Middle",https://hh.ru/vacancy/76978400,,76978400
Backend Go/Python Developer,https://hh.ru/vacancy/78537024,,78537024
Python Developer (Трайб Core IT),https://hh.ru/vacancy/77142723,,77142723
"Full stack Python, JavaScript",https://hh.ru/vacancy/69181729,,69181729
Middle/Senior Python-разработчик в Цифровые поверхности Салют (SberDevices),https://hh.ru/vacancy/76048443,,76048443
Middle+ Python разработчик [SAM 2.0],https://hh.ru/vacancy/77970077,,77970077
Senior Python разработчик,https://hh.ru/vacancy/77986602,,77986602
Tech Lead/Senior Python developer на продукт Data Quality (Big Data),https://hh.ru/vacancy/78129444,,78129444
"Python Developer (Заказная разработка, проект ""Маркетинг"") Senior",https://hh.ru/vacancy/76976985,,76976985
Senior Python разработчик,https://hh.ru/vacancy/68918046,,68918046
Senior Python разработчик (Портал),https://hh.ru/vacancy/78145264,,78145264
Дата инженер /Data Engineer Senior,https://hh.ru/vacancy/77616110,300000,77616110
Data Scientist,https://hh.ru/vacancy/78094820,,78094820
ML engineer/Data engineer,https://hh.ru/vacancy/78103204,,78103204
"Наставник курса ""Мидл python-разработчик"" на backend-факультет (middle+/senior)",https://hh.ru/vacancy/78142115,,78142115
Программирующий математик (математическое моделирование).,https://hh.ru/vacancy/78198661,,78198661
Middle/Senior Python Developer,https://hh.ru/vacancy/78071163,,78071163
Автотестировщик (Python) Middle/Senior,https://hh.ru/vacancy/72875551,,72875551
Data Engineer,https://hh.ru/vacancy/78141285,,78141285
Инженер по валидации моделей машинного обучения,https://hh.ru/vacancy/78179685,,78179685
Руководитель группы разработки Python,https://hh.ru/vacancy/78035490,,78035490
Аналитик данных (data scientist),https://hh.ru/vacancy/78029161,,78029161
Python Developer Big Data,https://hh.ru/vacancy/77978931,,77978931
Data Scientist,https://hh.ru/vacancy/78025182,,78025182
Data Scientist,https://hh.ru/vacancy/78121640,,78121640
Python разработчик (проект по автоматизации проектов в компании),https://hh.ru/vacancy/77934779,,77934779
Data scientist / Дата аналитик / Аналитик массивов данных,https://hh.ru/vacancy/77971296,,77971296
Ведущий разработчик отдела интеграции (python),https://hh.ru/vacancy/73766191,,73766191
Middle Python Developer,https://hh.ru/vacancy/76034232,,76034232
Data Engineer,https://hh.ru/vacancy/78101781,,78101781
Data Scientist,https://hh.ru/vacancy/78102671,,78102671
"Старший инженер по автоматизации тестирования Python, ERP и учётные системы",https://hh.ru/vacancy/75832387,,75832387
Data engineer (направление предиктивной аналитики),https://hh.ru/vacancy/78149780,,78149780
Senior Python Developer,https://hh.ru/vacancy/78037910,,78037910
Data Analyst (Предиктивная аналитика),https://hh.ru/vacancy/78043876,,78043876
Team Lead Python,https://hh.ru/vacancy/78037790,,78037790
Team Lead (Python),https://hh.ru/vacancy/78003505,,78003505
Data-инженер/Дата-инженер/Инженер данных,https://hh.ru/vacancy/77072838,,77072838
Разработчик на Go и Python в команду платформы платёжного шлюза,https://hh.ru/vacancy/78023577,,78023577
Senior Python Developer,https://hh.ru/vacancy/77977312,,77977312
Python Team Lead / Руководитель backend разработки,https://hh.ru/vacancy/54492842,,54492842
Специалист по машинному обучению в команду предсказания беспилотника,https://hh.ru/vacancy/78077440,,78077440
Data analyst (middle/senior),https://hh.ru/vacancy/76969784,,76969784
Data Scientist CV,https://hh.ru/vacancy/78056289,,78056289
Data Engineer (NLP),https://hh.ru/vacancy/78031786,,78031786
Senior Python developer (Ml команда),https://hh.ru/vacancy/73984561,,73984561
Senior Python Developer,https://hh.ru/vacancy/76849150,,76849150
NLP - Разработчик,https://hh.ru/vacancy/69986728,,69986728
ML Engineer,https://hh.ru/vacancy/78033364,,78033364
Senior Python Developer (HotelBox),https://hh.ru/vacancy/77951602,,77951602
Tech Lead Python Developer (remote),https://hh.ru/vacancy/72279956,,72279956
Data-analyst (Кипр),https://hh.ru/vacancy/72748736,,72748736
Data инженер/Data Science (Автоматизация и аналитика корпоративного бизнеса),https://hh.ru/vacancy/78043564,,78043564
Python Developer (Middle),https://hh.ru/vacancy/78294758,,78294758
Product analyst ML (тестирование рекомендаций),https://hh.ru/vacancy/77989596,,77989596
Senior QA Automation Engineer (Python),https://hh.ru/vacancy/77997682,,77997682
CV Engineer (SberDevices),https://hh.ru/vacancy/73080486,,73080486
Программист Python (удаленно),https://hh.ru/vacancy/78803626,,78803626
Python Developer,https://hh.ru/vacancy/78937564,200000,78937564
Python developer,https://hh.ru/vacancy/78421152,100000,78421152
Data Scientist,https://hh.ru/vacancy/77075807,,77075807
Data Analyst,https://hh.ru/vacancy/78643247,,78643247
Аналитик данных / Data Analyst (Junior),https://hh.ru/vacancy/79012615,40000,79012615
Data Scientist,https://hh.ru/vacancy/72888902,,72888902
Python-разработчик (Junior),https://hh.ru/vacancy/78779580,40000,78779580
Дата-аналитик в управление операционных рисков,https://hh.ru/vacancy/77093625,,77093625
Python developer,https://hh.ru/vacancy/78999850,,78999850
Middle Data analyst,https://hh.ru/vacancy/78091483,,78091483
Аналитик данных,https://hh.ru/vacancy/78075399,110000,78075399
Data Scientist (Junior),https://hh.ru/vacancy/79000975,,79000975
Разработчик ПО (Python),https://hh.ru/vacancy/76460278,,76460278
"Backend ( бэкенд ) GOLANG ( GO, Голанг ) Junior+/Junior разработчик",https://hh.ru/vacancy/78998021,30000,78998021
Аналитик данных,https://hh.ru/vacancy/79000233,80000,79000233
Python разработчик (рекомендательная система Wink),https://hh.ru/vacancy/78953999,,78953999
Data Scientist,https://hh.ru/vacancy/78995690,,78995690
Программист Python,https://hh.ru/vacancy/78359066,,78359066
Data engineer (junior +),https://hh.ru/vacancy/78857147,,78857147
Python-разработчик (удаленно/гибрид),https://hh.ru/vacancy/78175892,,78175892
Аналитик данных,https://hh.ru/vacancy/78090072,,78090072
Data Scientist,https://hh.ru/vacancy/78879508,,78879508
Программист Python (стажер),https://hh.ru/vacancy/78762671,,78762671
ML инженер,https://hh.ru/vacancy/78549915,,78549915
Python Developer / Программист / Специалист / Тестировщик,https://hh.ru/vacancy/78688542,60000,78688542
Стажер (разработчик Python),https://hh.ru/vacancy/78717347,,78717347
Стажер Data engineer / Data analyst,https://hh.ru/vacancy/78840014,,78840014
Data Scientist / ML-разработчик,https://hh.ru/vacancy/77725684,,77725684
ML-инженер (Data Scientist),https://hh.ru/vacancy/76734803,,76734803
Data Scientist,https://hh.ru/vacancy/78170079,,78170079
Аналитик данных,https://hh.ru/vacancy/78736591,,78736591
WEB Developer Python (Django),https://hh.ru/vacancy/78422403,80000,78422403
Программист,https://hh.ru/vacancy/78117016,,78117016
Data scientist,https://hh.ru/vacancy/78657529,,78657529
Data Scientist (APAC),https://hh.ru/vacancy/78660614,,78660614
Программист Python,https://hh.ru/vacancy/78761561,60000,78761561
Продуктовый аналитик (Музыкальная экосистема),https://hh.ru/vacancy/77456755,,77456755
Data scientist (Управление скоринга и Биг Дата),https://hh.ru/vacancy/77425208,,77425208
Аналитик в команду внедрения ботов (со знанием Python),https://hh.ru/vacancy/76533535,,76533535
Программист-стажер Data Scientist/Python,https://hh.ru/vacancy/78352002,,78352002
Junior Python/C# programmer,https://hh.ru/vacancy/78450562,,78450562
Младший аналитик данных / Data Analyst Junior,https://hh.ru/vacancy/78039606,,78039606
Middle/Senior Python developer,https://hh.ru/vacancy/78424315,,78424315
Junior Data Scientist,https://hh.ru/vacancy/78425859,,78425859
Junior Data Scientist (отдел исследований и моделирования данных),https://hh.ru/vacancy/77604691,,77604691
Разработчик RPA,https://hh.ru/vacancy/72695308,,72695308
Python developer (remote),https://hh.ru/vacancy/78537821,1000,78537821
Python-разработчик,https://hh.ru/vacancy/78178559,,78178559
Стажер Data Scientist,https://hh.ru/vacancy/78177657,,78177657
Python-разработчик,https://hh.ru/vacancy/78368663,,78368663
Специалист по работе с данными / инженер данных,https://hh.ru/vacancy/78642019,,78642019
Junior DevOps Engineer,https://hh.ru/vacancy/78131488,,78131488
Trainee data analyst,https://hh.ru/vacancy/78608518,,78608518
Аналитик данных (Data Analyst),https://hh.ru/vacancy/76736175,,76736175
Программист Python,https://hh.ru/vacancy/78155882,,78155882
Python Developer,https://hh.ru/vacancy/78099006,,78099006
Разработчик Python,https://hh.ru/vacancy/78306330,,78306330
Data Scientist (Разработчик AI/ML),https://hh.ru/vacancy/77957886,,77957886
Разработчик службы хранения данных (стажер),https://hh.ru/vacancy/78573369,,78573369
Разработчик backend python,https://hh.ru/vacancy/78050560,80000,78050560
Machine Learning Specialist,https://hh.ru/vacancy/77995303,,77995303
Python-разработчик (VK Карты),https://hh.ru/vacancy/78240112,,78240112
Стажер Data Engineer,https://hh.ru/vacancy/78155339,,78155339
Python-developer,https://hh.ru/vacancy/78195039,,78195039
Начинающий разработчик RPA,https://hh.ru/vacancy/78309972,,78309972
Python Developer,https://hh.ru/vacancy/78041571,,78041571
Инженер-программист Python,https://hh.ru/vacancy/76827205,,76827205
Стажер NLP в Sber AI Lab,https://hh.ru/vacancy/78029030,57700,78029030
Стажер-математик,https://hh.ru/vacancy/78177624,,78177624
